DATE,TIME,OPEN,HIGH,LOW,CLOSE,BollUp1,Boll1,BollDown1,BollUp2,Boll2,BollDown2,BollUp3,Boll3,BollDown3,SuperTrend,MACD,Signal,Histogram,RSI,%K,%D,ADX,ADXR,HistoricalVolatility,Returns,Target
27-Aug-18,12:38:00,11678.9,11679.95,11678.15,11678.3,11681.66,11675.12,11668.59,11680.72,11675.12,11669.52,11679.79,11675.12,11670.45,11673.26,1.36,1.09,0.26,64.27,88.16,80.63,23.87,23.1,0.14,1.71E-05,1
27-Aug-18,12:37:00,11676.85,11679.45,11676.75,11678.95,11680.92,11674.93,11668.94,11680.07,11674.93,11669.8,11679.21,11674.93,11670.66,11672.26,1.27,1.03,0.24,67.76,86.09,79.96,22.26,23.15,0.14,5.57E-05,1
27-Aug-18,12:36:00,11675.4,11677.75,11675.3,11677.25,11679.7,11674.66,11669.63,11678.98,11674.66,11670.35,11678.26,11674.66,11671.07,11670.94,1.08,0.97,0.11,62.86,76.19,79.78,20.77,22.95,0.15,-0.000145572,0
27-Aug-18,12:35:00,11675.6,11676.05,11674.75,11675.7,11679.13,11674.45,11669.77,11678.46,11674.45,11670.44,11677.79,11674.45,11671.1,11670.86,0.99,0.94,0.04,57.39,74.3,81.94,20.14,23.52,0.15,-0.000132746,0
27-Aug-18,12:34:00,11676.25,11676.45,11674.9,11675.15,11679.05,11674.43,11669.8,11678.39,11674.43,11670.46,11677.73,11674.43,11671.12,11670.86,1.01,0.93,0.08,55.21,78.41,84.72,20.82,24.66,0.15,-4.71E-05,0
27-Aug-18,12:33:00,11676,11677.3,11675.7,11676.5,11678.96,11674.38,11669.79,11678.31,11674.38,11670.45,11677.65,11674.38,11671.1,11670.86,1.09,0.91,0.18,62.48,84.79,83.28,21.38,25.79,0.14,0.000115624,1
27-Aug-18,12:32:00,11676.75,11677.15,11674.95,11676.3,11678.51,11674.21,11669.92,11677.89,11674.21,11670.54,11677.28,11674.21,11671.15,11670.34,1.03,0.87,0.17,61.79,85.22,78.19,20.97,26.18,0.14,-1.71E-05,0
27-Aug-18,12:31:00,11676.05,11676.9,11674.85,11675.95,11678.11,11674.03,11669.95,11677.52,11674.03,11670.53,11676.94,11674.03,11671.11,11670.34,0.97,0.83,0.14,60.61,87.01,69.58,20.65,26.12,0.15,-3.00E-05,0
27-Aug-18,12:30:00,11675.65,11676.65,11675.2,11676.05,11677.68,11673.88,11670.07,11677.14,11673.88,11670.62,11676.6,11673.88,11671.16,11670.34,0.91,0.79,0.12,61.11,88.17,62.29,20.48,26.15,0.15,8.56E-06,1
27-Aug-18,12:29:00,11675.4,11676.7,11674.7,11676.2,11677.14,11673.78,11670.41,11676.66,11673.78,11670.89,11676.18,11673.78,11671.37,11669.98,0.81,0.76,0.05,61.82,71.19,53.54,19.89,25.97,0.15,1.28E-05,1
27-Aug-18,12:28:00,11673.05,11675.6,11672.95,11675.15,11676.34,11673.63,11670.91,11675.96,11673.63,11671.3,11675.57,11673.63,11671.69,11669.38,0.65,0.75,-0.1,58.69,59.39,47.47,19.24,25.31,0.16,-8.99E-05,0
27-Aug-18,12:27:00,11674.05,11674.05,11672.7,11673,11676.14,11673.6,11671.05,11675.78,11673.6,11671.42,11675.42,11673.6,11671.78,11669.38,0.54,0.77,-0.23,51.07,42.14,42.51,19.31,25.22,0.15,-0.000184169,0
27-Aug-18,12:26:00,11672.95,11674.3,11672.4,11673.8,11676.17,11673.59,11671.01,11675.8,11673.59,11671.38,11675.43,11673.59,11671.75,11669.38,0.62,0.83,-0.21,54.54,50.57,41.53,20.77,26.03,0.15,6.85E-05,1
27-Aug-18,12:25:00,11674.4,11674.55,11672.05,11672.9,11676.14,11673.57,11670.99,11675.78,11673.57,11671.36,11675.41,11673.57,11671.73,11669.38,0.63,0.88,-0.25,51.07,44.44,42.51,22.34,27.17,0.15,-7.71E-05,0
27-Aug-18,12:24:00,11673.1,11674.35,11672.8,11674.1,11676.33,11673.52,11670.71,11675.93,11673.52,11671.11,11675.53,11673.52,11671.51,11669.38,0.73,0.94,-0.22,56.41,40.79,45.83,24.03,27.55,0.14,0.000102797,1
27-Aug-18,12:23:00,11673.05,11673.35,11671.4,11673,11676.51,11673.39,11670.27,11676.07,11673.39,11670.72,11675.62,11673.39,11671.16,11669.38,0.72,1,-0.28,52.15,34.61,50.01,25.13,27.53,0.14,-9.42E-05,0
27-Aug-18,12:22:00,11673.45,11673.5,11672.05,11672.5,11676.73,11673.32,11669.91,11676.24,11673.32,11670.39,11675.75,11673.32,11670.88,11669.38,0.8,1.07,-0.26,50.08,37.25,56.38,26.91,27.8,0.14,-4.28E-05,0
27-Aug-18,12:21:00,11672.8,11673.6,11671.9,11673.35,11676.94,11673.26,11669.58,11676.41,11673.26,11670.11,11675.89,11673.26,11670.63,11669.38,0.96,1.13,-0.18,53.74,55.45,63.63,28.49,27.93,0.14,7.28E-05,1
27-Aug-18,12:20:00,11674.75,11674.8,11672.55,11673.15,11677.41,11673.11,11668.8,11676.79,11673.11,11669.42,11676.18,11673.11,11670.03,11669.38,1.05,1.18,-0.13,52.99,61.08,68.63,30.2,28.37,0.15,-1.71E-05,0
27-Aug-18,12:19:00,11673.75,11674.75,11673.5,11674.7,11677.54,11673,11668.47,11676.89,11673,11669.12,11676.25,11673,11669.76,11669.38,1.17,1.21,-0.04,59.99,61.64,69.99,31.38,28.57,0.14,0.000132775,1
27-Aug-18,12:18:00,11673.35,11674.8,11673.25,11673.85,11677.23,11672.87,11668.51,11676.61,11672.87,11669.13,11675.98,11672.87,11669.75,11669.38,1.15,1.22,-0.07,57.1,66.5,69.99,31.59,28.61,0.14,-7.28E-05,0
27-Aug-18,12:17:00,11675.35,11675.65,11673.15,11673.15,11677.1,11672.77,11668.44,11676.48,11672.77,11669.06,11675.87,11672.77,11669.68,11669.38,1.2,1.24,-0.04,54.6,73.5,70.03,31.81,28.62,0.14,-6.00E-05,0
27-Aug-18,12:16:00,11674.2,11675.75,11674,11675.3,11677.29,11672.63,11667.97,11676.63,11672.63,11668.63,11675.96,11672.63,11669.3,11669.38,1.31,1.25,0.07,65.49,80.46,69.78,32.05,28.89,0.12,0.000184166,1
27-Aug-18,12:15:00,11673.75,11674.8,11673.55,11674.2,11677.07,11672.32,11667.58,11676.39,11672.32,11668.26,11675.71,11672.32,11668.93,11668.66,1.22,1.23,-0.01,61.88,67.85,69.94,31.37,28.91,0.12,-9.42E-05,0
27-Aug-18,12:14:00,11672.8,11674.1,11671.65,11673.4,11676.97,11672.09,11667.21,11676.27,11672.09,11667.91,11675.58,11672.09,11668.6,11668.1,1.2,1.24,-0.04,58.98,61.66,72.33,31.14,28.98,0.12,-6.85E-05,0
27-Aug-18,12:13:00,11673.25,11673.25,11671.5,11672.7,11676.83,11671.94,11667.05,11676.13,11671.94,11667.75,11675.43,11671.94,11668.45,11668.1,1.23,1.25,-0.02,56.27,66.67,77.39,31.29,28.71,0.12,-6.00E-05,0
27-Aug-18,12:12:00,11674,11674.3,11672.9,11673.15,11676.74,11671.85,11666.96,11676.04,11671.85,11667.66,11675.35,11671.85,11668.36,11668.1,1.32,1.25,0.07,58.58,72.23,80.43,32,28.72,0.12,3.86E-05,1
27-Aug-18,12:11:00,11673.3,11674.35,11673,11674.1,11676.56,11671.74,11666.91,11675.87,11671.74,11667.6,11675.18,11671.74,11668.29,11668.05,1.38,1.23,0.15,63.69,81.28,81.61,31.07,27.89,0.12,8.14E-05,1
27-Aug-18,12:10:00,11674.6,11674.8,11672.95,11673.4,11676.01,11671.57,11667.12,11675.38,11671.57,11667.76,11674.74,11671.57,11668.39,11668.05,1.34,1.19,0.14,61.39,79.81,79.59,29.92,27.51,0.13,-6.00E-05,0
27-Aug-18,12:09:00,11672.65,11675.25,11672.5,11674.6,11675.76,11671.38,11666.99,11675.13,11671.38,11667.62,11674.51,11671.38,11668.24,11668.02,1.33,1.16,0.18,68.29,86.96,77.58,28.69,26.97,0.13,0.000102793,1
27-Aug-18,12:08:00,11673.95,11673.95,11672.05,11672.8,11674.67,11671.18,11667.69,11674.18,11671.18,11668.19,11673.68,11671.18,11668.68,11667.41,1.19,1.11,0.07,62.4,81.87,72.88,27.37,26.29,0.12,-0.000154193,0
27-Aug-18,12:07:00,11671.6,11673.75,11671.05,11673.4,11674.57,11670.99,11667.4,11674.06,11670.99,11667.92,11673.55,11670.99,11668.43,11666.82,1.17,1.09,0.07,66.21,78.14,69.04,26.54,25.58,0.12,5.14E-05,1
27-Aug-18,12:06:00,11672.05,11672.45,11670.95,11672,11674.16,11670.74,11667.32,11673.67,11670.74,11667.81,11673.18,11670.74,11668.3,11666.66,1.06,1.08,-0.02,61.06,71.18,67.28,25.76,24.8,0.12,-0.000119938,0
27-Aug-18,12:05:00,11672,11673.1,11671,11671.65,11674.51,11670.51,11666.52,11673.94,11670.51,11667.09,11673.37,11670.51,11667.66,11666.66,1.05,1.08,-0.03,59.63,69.76,69.74,25.62,24.17,0.12,-3.00E-05,0
27-Aug-18,12:04:00,11671.2,11672.25,11670.9,11671.6,11675.43,11670.21,11665,11674.68,11670.21,11665.75,11673.94,11670.21,11666.49,11666.52,1.06,1.09,-0.02,59.43,63.45,72.91,25.43,23.64,0.13,-4.28E-06,0
27-Aug-18,12:03:00,11670.55,11671.6,11669.6,11671.4,11675.72,11669.96,11664.19,11674.9,11669.96,11665.01,11674.08,11669.96,11665.83,11666.52,1.07,1.09,-0.03,58.68,62.66,75.31,25.72,23.32,0.13,-1.71E-05,0
27-Aug-18,12:02:00,11671.65,11672.15,11670.05,11670.4,11675.87,11669.71,11663.54,11674.99,11669.71,11664.42,11674.11,11669.71,11665.3,11666.52,1.08,1.1,-0.02,54.81,69.33,76.16,26.45,23.28,0.14,-8.57E-05,0
27-Aug-18,12:01:00,11672.05,11672.4,11671.15,11671.25,11675.96,11669.54,11663.12,11675.05,11669.54,11664.04,11674.13,11669.54,11664.95,11666.52,1.17,1.11,0.07,59.19,83.49,75.78,26.82,23.19,0.13,7.28E-05,1
27-Aug-18,12:00:00,11672,11672.25,11670.9,11672.1,11675.7,11669.42,11663.14,11674.8,11669.42,11664.04,11673.9,11669.42,11664.94,11666.16,1.2,1.09,0.11,63.94,85.61,74.22,26.12,22.54,0.14,7.28E-05,1
27-Aug-18,11:59:00,11670.75,11672.7,11670.7,11672,11675.15,11669.27,11663.4,11674.31,11669.27,11664.24,11673.47,11669.27,11665.08,11666.13,1.12,1.06,0.06,63.62,75.46,73.4,25.44,22.52,0.14,-8.57E-06,0
27-Aug-18,11:58:00,11669.7,11670.5,11668.75,11670.5,11674.56,11669.07,11663.58,11673.77,11669.07,11664.36,11672.99,11669.07,11665.14,11665.24,1.02,1.05,-0.03,58.51,66.93,75.34,24.71,22.73,0.13,-0.000128521,0
27-Aug-18,11:57:00,11669.9,11670.4,11669.05,11669.45,11674.39,11668.91,11663.42,11673.61,11668.91,11664.21,11672.83,11668.91,11664.99,11665.24,1.02,1.06,-0.03,54.34,67.44,77.96,25.11,23.35,0.13,-9.00E-05,0
27-Aug-18,11:56:00,11670.5,11670.9,11669.25,11669.75,11674.34,11668.83,11663.33,11673.55,11668.83,11664.12,11672.76,11668.83,11664.9,11665.24,1.12,1.06,0.06,55.82,75.64,81.43,25.25,24.06,0.13,2.57E-05,1
27-Aug-18,11:55:00,11671.2,11671.5,11669.85,11670.6,11674.23,11668.74,11663.25,11673.44,11668.74,11664.03,11672.66,11668.74,11664.82,11665.24,1.21,1.05,0.16,60.16,81.54,81.95,25.21,24.37,0.12,7.28E-05,1
27-Aug-18,11:54:00,11671.15,11671.45,11670,11671.05,11673.89,11668.61,11663.33,11673.14,11668.61,11664.08,11672.38,11668.61,11664.84,11665.24,1.21,1.01,0.2,62.55,85.13,80.74,24.62,23.88,0.13,3.86E-05,1
27-Aug-18,11:53:00,11670.4,11672.05,11670.35,11670.9,11673.36,11668.48,11663.59,11672.66,11668.48,11664.29,11671.96,11668.48,11664.99,11665.24,1.15,0.96,0.19,62.09,80.06,75.17,23.85,23.38,0.13,-1.29E-05,0
27-Aug-18,11:52:00,11670,11671.15,11670,11670.9,11672.9,11668.39,11663.88,11672.25,11668.39,11664.52,11671.61,11668.39,11665.17,11664.52,1.06,0.92,0.15,62.09,84.76,66.6,22.71,23,0.14,0,0
27-Aug-18,11:51:00,11670.65,11671.6,11669.75,11669.75,11672.28,11668.27,11664.25,11671.71,11668.27,11664.83,11671.14,11668.27,11665.4,11664.41,0.94,0.88,0.07,58.69,78.25,54.82,21.85,22.77,0.14,-9.85E-05,0
27-Aug-18,11:50:00,11669.1,11671.1,11668.3,11670.9,11672.16,11668.09,11664.02,11671.58,11668.09,11664.6,11671,11668.09,11665.18,11663.38,0.9,0.86,0.03,64.02,75.5,43.42,20.91,22.21,0.15,9.85E-05,1
27-Aug-18,11:49:00,11669.1,11670.3,11668.3,11669.1,11671.3,11667.89,11664.48,11670.81,11667.89,11664.97,11670.33,11667.89,11665.46,11663.38,0.7,0.85,-0.15,58.54,57.28,34.37,20.1,22.08,0.15,-0.000154242,0
27-Aug-18,11:48:00,11667.9,11670.7,11667.9,11668.7,11671.2,11667.87,11664.54,11670.72,11667.87,11665.02,11670.25,11667.87,11665.49,11663.38,0.63,0.89,-0.26,57.2,37.22,31.5,19.55,21.7,0.17,-3.43E-05,0
27-Aug-18,11:47:00,11666.4,11667.85,11666.4,11667.7,11671.98,11667.98,11663.98,11671.41,11667.98,11664.55,11670.84,11667.98,11665.12,11663.38,0.57,0.95,-0.38,53.72,25.84,35.51,18.96,21.22,0.17,-8.57E-05,0
27-Aug-18,11:46:00,11666.55,11667,11665.55,11666,11672.02,11668.01,11664.01,11671.45,11668.01,11664.58,11670.88,11668.01,11665.15,11663.38,0.59,1.05,-0.46,46.91,21.23,42.71,19.6,21.34,0.16,-0.000145712,0
27-Aug-18,11:45:00,11667.1,11667.75,11666.2,11666.65,11671.76,11668.11,11664.45,11671.24,11668.11,11664.97,11670.72,11668.11,11665.5,11663.38,0.77,1.17,-0.39,49.5,30.28,49.17,20.75,21.93,0.16,5.57E-05,1
27-Aug-18,11:44:00,11666.65,11667,11665.9,11666.7,11671.82,11668.1,11664.37,11671.29,11668.1,11664.9,11670.76,11668.1,11665.44,11663.38,0.93,1.26,-0.33,49.69,42.93,52.76,21.59,22.7,0.17,4.29E-06,1
27-Aug-18,11:43:00,11669.3,11669.5,11667.1,11667.25,11671.89,11668.08,11664.26,11671.35,11668.08,11664.8,11670.8,11668.08,11665.35,11663.38,1.12,1.35,-0.23,51.79,57.26,54.28,22.88,23.44,0.17,4.71E-05,1
27-Aug-18,11:42:00,11669.4,11670.7,11668.65,11668.95,11672.51,11667.95,11663.38,11671.86,11667.95,11664.03,11671.21,11667.95,11664.69,11663.38,1.28,1.4,-0.12,58.9,61.82,54.45,23.53,23.14,0.16,0.000145696,1
27-Aug-18,11:41:00,11668.7,11670.2,11668.6,11669.3,11672.72,11667.75,11662.77,11672.01,11667.75,11663.48,11671.3,11667.75,11664.19,11663.09,1.3,1.43,-0.13,60.49,53.56,54.45,23.13,22.29,0.16,3.00E-05,1
27-Aug-18,11:40:00,11667.55,11668.85,11667.5,11668.05,11672.98,11667.48,11661.98,11672.19,11667.48,11662.77,11671.41,11667.48,11663.55,11662.6,1.27,1.47,-0.2,56.61,48.23,57.76,22.91,21.65,0.17,-0.000107124,0
27-Aug-18,11:39:00,11668.3,11669.2,11667.1,11667.5,11673.19,11667.31,11661.42,11672.35,11667.31,11662.26,11671.51,11667.31,11663.1,11662.6,1.34,1.52,-0.18,54.79,50.52,63.27,23.29,21.49,0.19,-4.71E-05,0
27-Aug-18,11:38:00,11668.55,11670.3,11668.05,11668.05,11674.21,11667.02,11659.83,11673.18,11667.02,11660.85,11672.15,11667.02,11661.88,11662.6,1.46,1.56,-0.1,57.01,58.1,68.15,23.7,21.7,0.19,4.71E-05,1
27-Aug-18,11:37:00,11668.45,11668.55,11666.9,11667.95,11675.76,11666.57,11657.38,11674.45,11666.57,11658.69,11673.14,11666.57,11660,11662.09,1.54,1.59,-0.05,56.71,61.86,70.81,23.5,21.6,0.27,-8.57E-06,0
27-Aug-18,11:36:00,11668.75,11669.25,11668.05,11668.2,11677.23,11666.06,11654.89,11675.63,11666.06,11656.49,11674.04,11666.06,11658.08,11662.09,1.63,1.6,0.03,57.63,70.11,72.91,24.06,22.23,0.27,2.14E-05,1
27-Aug-18,11:35:00,11669,11669.75,11668.25,11668.45,11676.95,11665.86,11654.77,11675.37,11665.86,11656.35,11673.78,11665.86,11657.94,11662.09,1.7,1.59,0.11,58.51,75.78,75.73,23.85,22.64,0.28,2.14E-05,1
27-Aug-18,11:34:00,11668.6,11670,11668.05,11669.25,11676.58,11665.65,11654.73,11675.01,11665.65,11656.29,11673.45,11665.65,11657.85,11662.09,1.74,1.56,0.17,61.29,74.91,78.55,23.49,22.87,0.27,6.86E-05,1
27-Aug-18,11:33:00,11666.35,11668.85,11666.35,11668.6,11675.95,11665.43,11654.92,11674.45,11665.43,11656.42,11672.95,11665.43,11657.92,11662.09,1.67,1.52,0.16,59.85,71.41,82.17,23.09,23.33,0.28,-5.57E-05,0
27-Aug-18,11:32:00,11667.05,11667.2,11665.15,11666.4,11675.42,11665.22,11655.02,11673.97,11665.22,11656.48,11672.51,11665.22,11657.93,11662.09,1.64,1.48,0.16,54.54,72.34,85.96,23.1,23.81,0.27,-0.000188558,0
27-Aug-18,11:31:00,11668.9,11669,11666.1,11667.1,11675.33,11665.04,11654.76,11673.86,11665.04,11656.23,11672.39,11665.04,11657.7,11662.09,1.79,1.44,0.35,56.76,84.21,89.75,23.81,24.2,0.27,6.00E-05,1
27-Aug-18,11:30:00,11670.1,11671,11668.1,11668.7,11675.09,11664.83,11654.57,11673.62,11664.83,11656.04,11672.16,11664.83,11657.5,11662.09,1.89,1.35,0.54,62.13,89.87,90.31,23.99,24.32,0.27,0.000137128,1
27-Aug-18,11:29:00,11668.7,11670.9,11668.05,11670.8,11674.43,11664.48,11654.54,11673.01,11664.48,11655.96,11671.58,11664.48,11657.38,11662.09,1.83,1.22,0.61,70.22,93.04,89.21,22.75,23.87,0.26,0.000179952,1
27-Aug-18,11:28:00,11667.85,11669.85,11666.85,11668.35,11672.58,11664.08,11655.59,11671.37,11664.08,11656.8,11670.15,11664.08,11658.02,11661.1,1.5,1.06,0.44,65.33,90.33,86.32,21.45,23.07,0.25,-0.000209948,0
27-Aug-18,11:27:00,11666.75,11668.65,11666.75,11667.8,11671.58,11663.84,11656.11,11670.47,11663.84,11657.21,11669.37,11663.84,11658.32,11660.64,1.32,0.95,0.37,64.1,91.3,83.9,20.4,22.12,0.25,-4.71E-05,0
27-Aug-18,11:26:00,11666.6,11666.8,11665.75,11666.4,11670.62,11663.58,11656.54,11669.61,11663.58,11657.54,11668.61,11663.58,11658.55,11667.58,1.12,0.86,0.26,60.81,87,78.93,19.7,21.73,0.25,-0.000119996,0
27-Aug-18,11:25:00,11664.75,11667.25,11664.45,11666.35,11670.1,11663.44,11656.79,11669.15,11663.44,11657.74,11668.19,11663.44,11658.69,11667.58,1,0.8,0.2,60.69,84.38,71.33,19.7,21.81,0.25,-4.29E-06,0
27-Aug-18,11:24:00,11665.05,11665.75,11664,11664.8,11669.65,11663.35,11657.06,11668.75,11663.35,11657.96,11667.85,11663.35,11658.86,11667.58,0.83,0.75,0.08,56.91,78.58,59.44,19.71,22.07,0.25,-0.00013287,0
27-Aug-18,11:23:00,11663.85,11665.15,11663.45,11665.15,11669.67,11663.36,11657.05,11668.77,11663.36,11657.95,11667.87,11663.36,11658.85,11667.58,0.75,0.73,0.03,58.09,78.21,49.57,20.39,22.82,0.26,3.00E-05,1
27-Aug-18,11:22:00,11663.95,11665.7,11663.95,11664.25,11669.4,11663.26,11657.13,11668.52,11663.26,11658,11667.65,11663.26,11658.88,11667.58,0.62,0.72,-0.1,55.92,66.48,43.03,21.42,23.02,0.26,-7.72E-05,0
27-Aug-18,11:21:00,11662.2,11664.75,11661.7,11664.7,11669.39,11663.1,11656.82,11668.49,11663.1,11657.72,11667.59,11663.1,11658.62,11667.58,0.52,0.75,-0.22,57.29,48.97,43.81,22.25,23.19,0.26,3.86E-05,1
27-Aug-18,11:20:00,11659.05,11662.4,11659.05,11662,11669.63,11662.82,11656.01,11668.65,11662.82,11656.98,11667.68,11662.82,11657.95,11667.58,0.35,0.8,-0.45,50.52,24.95,49.24,23.58,23.37,0.25,-0.000231494,0
27-Aug-18,11:19:00,11658.9,11660.9,11658.35,11659.55,11669.86,11662.71,11655.56,11668.84,11662.71,11656.58,11667.82,11662.71,11657.6,11667.58,0.4,0.91,-0.51,42.89,29.23,59.11,24.52,23.04,0.24,-0.000210106,0
27-Aug-18,11:18:00,11664.1,11665.4,11657.7,11658.25,11670.11,11662.66,11655.21,11669.05,11662.66,11656.27,11667.98,11662.66,11657.34,11669.51,0.71,1.04,-0.33,38.19,45.51,67.02,24.58,21.95,0.24,-0.000111503,0
27-Aug-18,11:17:00,11665.05,11665.45,11663.35,11664.4,11670.05,11662.67,11655.29,11668.99,11662.67,11656.35,11667.94,11662.67,11657.4,11659.16,1.22,1.12,0.1,59.8,70.38,70.09,24.64,20.78,0.14,0.000527384,1
27-Aug-18,11:16:00,11665.35,11665.55,11664.05,11664.5,11670.24,11662.36,11654.49,11669.11,11662.36,11655.61,11667.99,11662.36,11656.74,11659.16,1.23,1.1,0.13,60.31,76.14,68.37,24.98,20.23,0.16,8.57E-06,1
27-Aug-18,11:15:00,11664.75,11666.65,11664.6,11665.15,11670.42,11662.01,11653.6,11669.22,11662.01,11654.81,11668.02,11662.01,11656.01,11659.16,1.22,1.07,0.16,63.62,74.3,66.03,24.69,20.02,0.16,5.57E-05,1
27-Aug-18,11:14:00,11663,11665.05,11662.3,11664.55,11669.86,11661.75,11653.63,11668.7,11661.75,11654.79,11667.54,11661.75,11655.95,11658.19,1.12,1.03,0.09,61.83,68.79,64.58,23.83,19.53,0.16,-5.14E-05,0
27-Aug-18,11:13:00,11662.9,11664.7,11662.45,11663.05,11669.41,11661.49,11653.58,11668.27,11661.49,11654.71,11667.14,11661.49,11655.84,11658.19,1.04,1,0.04,56.89,60.81,64.67,23.77,19.63,0.16,-0.000128603,0
27-Aug-18,11:12:00,11662.7,11664.1,11662.2,11663,11669.2,11661.35,11653.5,11668.08,11661.35,11654.62,11666.96,11661.35,11655.74,11658.19,1.07,1,0.08,56.72,61.82,67.07,23.91,19.9,0.17,-4.29E-06,0
27-Aug-18,11:11:00,11663,11663.7,11661.65,11662.1,11669.02,11661.28,11653.54,11667.91,11661.28,11654.64,11666.81,11661.28,11655.75,11658.19,1.1,0.98,0.13,53.6,64.43,70.84,24.43,20.35,0.17,-7.72E-05,0
27-Aug-18,11:10:00,11664,11664.9,11663.25,11663.25,11668.94,11661.17,11653.39,11667.83,11661.17,11654.5,11666.72,11661.17,11655.61,11658.19,1.22,0.94,0.28,58.61,67.04,75.72,25.25,21.35,0.16,9.86E-05,1
27-Aug-18,11:09:00,11663.05,11664.5,11662.35,11663.7,11668.65,11660.97,11653.3,11667.55,11660.97,11654.39,11666.45,11660.97,11655.49,11658.19,1.23,0.88,0.36,60.67,69.27,80.11,24.61,21.67,0.16,3.86E-05,1
27-Aug-18,11:08:00,11664.1,11665.3,11662.8,11662.8,11668.14,11660.78,11653.41,11667.09,11660.78,11654.46,11666.04,11660.78,11655.52,11658.19,1.18,0.79,0.4,57.92,72.81,81.17,24.14,22,0.17,-7.72E-05,0
27-Aug-18,11:07:00,11664.6,11664.9,11663.35,11663.85,11667.86,11660.68,11653.5,11666.83,11660.68,11654.53,11665.81,11660.68,11655.55,11658.19,1.2,0.69,0.51,62.66,80.63,78.75,23.17,21.87,0.16,9.00E-05,1
27-Aug-18,11:06:00,11665.1,11665.5,11663.8,11664.65,11667.18,11660.47,11653.76,11666.22,11660.47,11654.72,11665.26,11660.47,11655.68,11658.19,1.09,0.56,0.53,66.51,88.85,71.11,21.55,20.7,0.16,6.86E-05,1
27-Aug-18,11:05:00,11663.45,11666.2,11663.45,11664.9,11665.99,11660.18,11654.37,11665.16,11660.18,11655.2,11664.33,11660.18,11656.03,11658.19,0.85,0.43,0.43,67.72,89.01,60.71,19.32,19.19,0.16,2.14E-05,1
27-Aug-18,11:04:00,11661.4,11663.45,11660.9,11663.35,11664.24,11659.87,11655.51,11663.61,11659.87,11656.13,11662.99,11659.87,11656.76,11655.75,0.52,0.32,0.2,63.95,74.55,48.12,16.93,18.25,0.15,-0.000132886,0
27-Aug-18,11:03:00,11659.65,11661.2,11659.6,11661.2,11662.96,11659.66,11656.36,11662.49,11659.66,11656.83,11662.02,11659.66,11657.31,11654.68,0.24,0.27,-0.03,57.57,60.71,37.04,15.48,17.74,0.14,-0.000184355,0
27-Aug-18,11:02:00,11659.9,11661.5,11658.85,11659.25,11662.62,11659.55,11656.48,11662.18,11659.55,11656.92,11661.75,11659.55,11657.35,11654.68,0.1,0.28,-0.18,50.14,42.46,30.9,15.35,17.89,0.13,-0.000167235,0
27-Aug-18,11:01:00,11658.65,11660.95,11658.65,11659.95,11662.68,11659.59,11656.5,11662.24,11659.59,11656.95,11661.8,11659.59,11657.39,11654.68,0.11,0.33,-0.21,53.25,36.84,30.11,15.22,17.83,0.13,6.00E-05,1
27-Aug-18,11:00:00,11658.1,11659.15,11657.45,11658.6,11662.66,11659.58,11656.5,11662.22,11659.58,11656.94,11661.78,11659.58,11657.38,11654.68,0.06,0.38,-0.32,47.41,26.04,34.07,15.49,18.44,0.13,-0.000115788,0
27-Aug-18,10:59:00,11658.35,11659.1,11657.25,11658.45,11662.72,11659.68,11656.64,11662.29,11659.68,11657.07,11661.85,11659.68,11657.51,11654.68,0.13,0.46,-0.32,46.73,19.16,41.47,15.89,18.93,0.13,-1.29E-05,0
27-Aug-18,10:58:00,11658.25,11659.65,11658.1,11658.6,11662.63,11659.76,11656.89,11662.22,11659.76,11657.3,11661.81,11659.76,11657.71,11654.68,0.24,0.54,-0.3,47.3,29.99,49.94,16.27,19.33,0.15,1.29E-05,1
27-Aug-18,10:57:00,11659.35,11660.05,11657.8,11657.85,11662.96,11659.92,11656.88,11662.53,11659.92,11657.31,11662.09,11659.92,11657.74,11654.68,0.35,0.61,-0.26,44.11,38.51,54.62,17.45,20.21,0.15,-6.43E-05,0
27-Aug-18,10:56:00,11659.7,11660.7,11658.2,11660.1,11662.58,11659.99,11657.41,11662.21,11659.99,11657.78,11661.84,11659.99,11658.15,11654.68,0.57,0.68,-0.11,53.04,56.66,55.55,18.72,21.27,0.14,0.000192984,1
27-Aug-18,10:55:00,11660.4,11660.4,11658.75,11659.75,11662.59,11660,11657.41,11662.22,11660,11657.78,11661.85,11660,11658.15,11654.68,0.61,0.71,-0.1,51.63,63.02,54.16,19.86,21.91,0.14,-3.00E-05,0
27-Aug-18,10:54:00,11661.75,11661.75,11660.1,11660.3,11662.6,11660.02,11657.44,11662.23,11660.02,11657.81,11661.87,11660.02,11658.18,11654.68,0.69,0.73,-0.05,54,61.48,51.8,20.57,22.07,0.14,4.72E-05,1
27-Aug-18,10:53:00,11659.95,11662,11659.45,11661.65,11662.58,11659.99,11657.4,11662.21,11659.99,11657.77,11661.84,11659.99,11658.14,11654.33,0.72,0.74,-0.02,60.32,53.39,48.7,19.84,21.25,0.13,0.000115771,1
27-Aug-18,10:52:00,11659.45,11660.2,11658.7,11659.95,11662.18,11659.84,11657.5,11661.84,11659.84,11657.83,11661.51,11659.84,11658.17,11654.29,0.61,0.75,-0.14,54.03,43.21,44.87,19.05,20.23,0.13,-0.000145788,0
